년월,정류소명,정류소ID,승차,하차
20-Jan,월배아이파크2차건너,7041061000,"6,203",403
20-Jan,월배아이파크2차앞,7041060900,683,"1,745"
20-Jan,월배역(3번출구),7041018300,"7,505","5,600"
20-Jan,월배역(4번출구),7041018200,"7,221","3,165"
20-Jan,월배이안아파트건너,7041054800,"1,206",71
20-Jan,월배이안아파트앞,7041054900,666,"1,175"
20-Jan,월배중학교건너,7041022100,"1,231","1,196"
20-Jan,월배중학교앞,7041022200,532,833
20-Jan,월배차량기지건너,7041057200,116,462
20-Jan,월배차량기지앞,7041057100,838,187
20-Jan,월배초등학교건너,7041018400,"7,173","2,488"
20-Jan,월배힐스테이트건너,7041057000,"4,816",200
20-Jan,월배힐스테이트앞,7041056500,575,698
20-Jan,월성1동행정복지센터건너,7041019000,"10,732","2,309"
20-Jan,월성1동행정복지센터앞,7041018900,"3,222",506
20-Jan,월성2동행정복지센터건너,7041015500,"10,720","2,423"
20-Jan,월성2동행정복지센터앞,7041015400,"23,040","3,062"
20-Jan,월성e-편한세상건너,7041017800,"14,694","3,434"
20-Jan,월성e-편한세상앞,7041017900,"11,264","3,641"
20-Jan,월성영남맨션앞,7041019500,676,284
20-Jan,월성자이앞,7041019100,79,688
20-Jan,월성주공2단지앞,7041015100,"9,448","1,835"
20-Jan,월성주공3단지,7041051600,"1,623","1,240"
20-Jan,월성주공4단지건너,7041015600,"32,083","4,593"
20-Jan,월성주공4단지앞1,7041035100,"3,575",498
20-Jan,월성주공4단지앞2,7041015700,"14,817","4,336"
20-Jan,월성주공5단지앞,7041014700,"6,817","6,190"
20-Jan,월성청구코아건너,7041015000,"19,199","2,306"
20-Jan,월성청구코아앞,7041037100,"10,928","3,621"
20-Jan,월성코오롱하늘채건너,7041054600,"1,654",268
20-Jan,월성코오롱하늘채앞,7041054500,"3,560",816
20-Jan,월성푸르지오앞,7041015200,"15,444","3,262"
20-Jan,월암교1,7041045200,"1,134",20
20-Jan,월암교2,7041045100,172,81
20-Jan,월촌고가교1,7041029100,130,172
20-Jan,월촌고가교2,7041029000,535,51
20-Jan,월촌역(6번출구),7041017000,"15,712","1,974"
20-Jan,월촌역(7번출구),7041017100,"10,619","3,074"
20-Jan,월촌역(7번출구)1,7041059400,206,124
20-Jan,월촌초등학교건너,7041024100,887,570
20-Jan,월촌초등학교앞,7041024000,"1,398",570
20-Jan,위남마을,7011064100,"1,829",107
20-Jan,위생처리장1,7031021100,386,132
20-Jan,위생처리장2,7031021200,124,"1,059"
20-Jan,위천1리건너,7111006500,212,70
20-Jan,위천1리앞,7111006400,"1,303",65
20-Jan,위천삼거리(논공방향),7111043900,454,110
20-Jan,위천삼거리(현풍방향),7111023500,449,203
20-Jan,유가사(종점),7111024400,80,14
20-Jan,유가읍사무소건너,7111067100,"9,987",286
20-Jan,유가읍사무소앞,7111067000,"4,941","1,726"
20-Jan,유가차천,7111059800,490,18
20-Jan,유가차천1,7111059700,236,72
20-Jan,유곡리,7111038800,16,1
20-Jan,유곡리(회차지),7111039300,7,0
20-Jan,유곡리공영차고지건너,7111077601,183,34
20-Jan,유곡리공영차고지앞,7111077600,60,1
20-Jan,유곡사거리1,7111068300,232,60
20-Jan,유곡사거리2,7111068400,0,16
20-Jan,유니버시아드레포츠센터건너,7021033600,"3,768","1,688"
20-Jan,유니버시아드레포츠센터앞,7021055900,"2,494","1,008"
20-Jan,유니버시아드선수촌2단지건너,7021034900,"13,646","5,617"
20-Jan,유니버시아드선수촌2단지앞,7021035000,"3,532",923
20-Jan,유림물산,7041043600,"1,946",626
20-Jan,유산리,7111038900,97,1
20-Jan,유신섬유네거리1,7111041000,"1,273",103
20-Jan,유신섬유네거리2,7111008800,"2,820",92
20-Jan,유천교(유천치안센터건너),7041020000,"7,532","7,412"
20-Jan,유천교(유천치안센터앞),7041020100,"13,799","9,185"
20-Jan,유천교1,7041053200,"14,027","2,029"
20-Jan,유천교2,7041053300,274,"6,597"
20-Jan,유천초등학교앞,7041061100,238,95
20-Jan,유천포스코건너,7041052800,"5,391",552
20-Jan,유천포스코앞,7041052900,"10,379","4,305"
20-Jan,유통단지회차지,7021047100,"1,696",116
20-Jan,유통단지회차지2,7021049500,"1,275",18
20-Jan,육상진흥센터건너,7061057900,191,135
20-Jan,육상진흥센터앞,7061057800,158,107
20-Jan,육신사,7111029900,137,0
20-Jan,율금초등학교건너,7011057800,"3,538",250
20-Jan,율금초등학교앞,7011057500,9,427
20-Jan,율원중학교건너,7011057400,"2,941",123
20-Jan,율원중학교앞,7011057300,"1,492",445
20-Jan,율원초등학교건너,7011046900,418,"2,298"
20-Jan,율원초등학교앞,7011046800,"3,452",473
20-Jan,율하고가교1,7011061400,657,993
20-Jan,율하근린공원건너,7011047500,"1,447","2,707"
20-Jan,율하남교1,7011053400,"1,337","3,116"
20-Jan,율하남교2,7011014700,"3,780","2,031"
20-Jan,율하롯데캐슬탑클래스건너,7011058700,"1,178",960
20-Jan,율하롯데캐슬탑클래스앞,7011058600,"7,103","2,897"
20-Jan,율하선수촌2단지앞,7011057700,"2,796",127
20-Jan,율하역(2번출구),7011047100,"8,850","4,661"
20-Jan,율하역(4번출구),7011014800,"7,274","2,200"
20-Jan,율하역(5번출구),7011014900,"7,284",457
20-Jan,율하천4교1,7011060300,34,1
20-Jan,율하천4교2,7011060400,0,19
20-Jan,율하천5교1,7011060500,147,2
20-Jan,율하천5교2,7011060600,1,17
20-Jan,율하천6교1,7011061100,12,0
20-Jan,율하천6교2,7011061200,14,8
20-Jan,율하체육공원앞,7011057600,447,269
20-Jan,율하휴먼시아5단지건너,7011048700,"1,250","1,155"
20-Jan,율하휴먼시아5단지앞,7011048800,"6,405",565
20-Jan,율하휴먼시아6단지건너,7011046600,"1,499",387
20-Jan,율하휴먼시아6단지앞,7011046500,"3,695",196
20-Jan,율하휴먼시아8단지앞,7011046700,"2,295",424
20-Jan,율하휴먼시아9단지앞,7011047000,"2,078",163
20-Jan,은하타운건너,7011014300,714,"1,175"
20-Jan,은하타운앞,7011014400,"1,651","1,213"
20-Jan,은행APT입구,7041034200,329,422
20-Jan,음리,7111072200,110,15
20-Jan,응암1리1,7111042700,144,1
20-Jan,응암1리2,7111042800,13,20
20-Jan,이곡1동행정복지센터건너,7041006900,"4,714",343
20-Jan,이곡1동행정복지센터앞,7041007000,"3,017","2,780"
20-Jan,이곡마을,7021043000,270,42
20-Jan,이곡마을건너,7021062400,12,43
20-Jan,이곡양수장건너,7021033300,12,30
20-Jan,이곡양수장앞,7021033400,134,926
20-Jan,이곡역(2번출구),7041046100,"1,211",40
20-Jan,이곡역(3번출구),7041046200,263,795
20-Jan,이곡장미공원건너,7041006000,"1,543",739
20-Jan,이곡장미공원앞,7041006100,"2,164",415
20-Jan,이노밸리로1,7011052300,286,121
20-Jan,이노밸리로2,7011052400,199,279
20-Jan,이마트경산점,7061026900,"8,993","3,920"
20-Jan,이마트반야월점건너,7011032000,767,311
20-Jan,이마트반야월점앞,7011032100,"1,856",915
20-Jan,이마트월배점건너,7041018800,91,"2,809"
20-Jan,이마트월배점앞,7041018700,"8,762","2,064"
20-Jan,이마트칠성점앞,7021013100,"22,845","2,228"
20-Jan,이마트트레이더스건너,7021017800,"3,548","4,482"
20-Jan,이마트트레이더스앞,7021017900,"13,649","3,569"
20-Jan,이시아폴리스더샵1단지,7011042000,"35,646","2,390"
20-Jan,이시아폴리스더샵1단지남편,7011064200,"4,563",12
20-Jan,이시아폴리스더샵2단지,7011049700,"4,537","2,243"
20-Jan,이시아폴리스롯데몰건너,7011057200,588,668
20-Jan,이시아폴리스롯데몰앞,7011057100,70,906
20-Jan,이월드(구.우방랜드)건너,7041049400,999,204
20-Jan,이월드(구.우방랜드)앞,7041049500,439,158
20-Jan,이월드(구.우방랜드)정문,7041024500,"3,468","4,527"
20-Jan,이월드(구.우방랜드)후문건너,7041025300,"1,946",992
20-Jan,이월드(구.우방랜드)후문앞,7041025400,"1,921",608
20-Jan,이진캐스빌건너,7111069900,"7,748",191
20-Jan,이진캐스빌앞,7111070000,"1,202",802
20-Jan,이천동,7061056700,0,3
20-Jan,이천동(종점),7061056600,45,3
20-Jan,이천리(시내방향),7111008900,32,1
20-Jan,이천리(시외방향),7111009000,113,0
20-Jan,이천새마을금고건너,7051010400,"8,084",441
20-Jan,이천치안센터건너,7051010500,"2,009","3,002"
20-Jan,이현고개삼거리,7111048200,1,3
20-Jan,이현삼거리1,7031002200,579,485
20-Jan,이현삼거리2,7031015300,"1,812",257
20-Jan,이현삼거리3,7031002300,"1,714",736
20-Jan,이현자동차검사소건너,7031002500,890,699
20-Jan,이현자동차검사소앞,7031002400,"4,513","1,113"
20-Jan,이현지구대건너,7031003200,"1,842",859
20-Jan,이현지구대앞,7031003100,"1,338",723
20-Jan,인동촌시장건너,7031013000,"2,388","2,610"
20-Jan,인동촌시장입구,7031012900,"11,505",634
20-Jan,인산마을건너,7011023500,"1,074",2
20-Jan,인산마을앞,7011023400,35,197
20-Jan,인산마을회관건너,7011062100,54,7
20-Jan,인산마을회관앞,7011062200,14,16
20-Jan,인지초등학교입구,7031020700,21,1
20-Jan,인터불고호텔건너,7061058100,"2,164",72
20-Jan,인터불고호텔앞,7061058900,300,201
20-Jan,일심제약,7041041500,151,82
20-Jan,입석중학교건너,7011012100,"9,726","3,396"
20-Jan,입석중학교앞,7011012000,"3,876","2,457"
20-Jan,장관빌라건너,7041028200,"2,036",115
20-Jan,장관빌라앞,7041028300,171,189
20-Jan,장기영남네오빌,7041052500,129,60
20-Jan,장기초등학교,7041035700,"1,471",522
20-Jan,장기초등학교1,7041055700,3,87
20-Jan,장기초등학교2,7041055800,41,7
20-Jan,장기초록나라건너,7041053700,"6,237","7,834"
20-Jan,장기초록나라앞,7041032100,"4,788",770
20-Jan,장기파랑새마을앞,7041052400,40,106
20-Jan,장동초등학교건너,7041032200,"5,012",638
20-Jan,장동초등학교앞,7041025800,"3,433","1,131"
20-Jan,장산초등학교건너,7041047100,415,62
20-Jan,장산초등학교앞,7041047000,767,118
20-Jan,장성초등학교건너,7041007700,415,"6,113"
20-Jan,장성초등학교앞,7041007600,429,"1,799"
20-Jan,장태실마을건너,7021052500,995,586
20-Jan,장태실마을앞,7021052600,404,232
20-Jan,적십자혈액원건너,7001007100,"2,310",864
20-Jan,적십자혈액원앞,7001007000,"1,612","1,293"
20-Jan,전기안전공사건너,7011046300,"1,182","1,142"
20-Jan,전기안전공사앞,7011046200,"2,430",534
20-Jan,전기재료관1,7021042400,658,326
20-Jan,전기재료관2,7021047600,111,513
20-Jan,전자관,7041052700,"3,302",998
20-Jan,전자상가,7021042500,"8,623","1,501"
20-Jan,정대1리(바깥매남),7111021800,115,0
20-Jan,정대1리(안매남),7111021700,44,0
20-Jan,정대2리(마내미골)종점,7111066300,111,5
20-Jan,정대2리(잿들마을)건너,7111066200,27,0
20-Jan,정대2리(잿들마을)앞,7111066100,0,1
20-Jan,정대2리마을회관건너,7111066000,236,0
20-Jan,정대2리마을회관앞,7111021900,0,2
20-Jan,정대리(대구미술광장),7111035300,92,0
20-Jan,정대리(대구미술광장건너),7111071600,1,6
20-Jan,정대숲,7111047900,112,0
20-Jan,정대숲건너,7111049100,0,10
20-Jan,정대숲앞,7111056700,7,0
20-Jan,정동고등학교건너,7011015300,"4,557","2,501"
20-Jan,정동고등학교앞,7011015400,"10,119","1,121"
20-Jan,정부대구지방합동청사건너,7041058300,229,54
20-Jan,정부대구지방합동청사앞,7041058200,204,48
20-Jan,정부대구지방합동청사후문1,7041058500,6,154
20-Jan,정부대구지방합동청사후문2,7041059200,"1,313",491
20-Jan,정평성당건너,7061059100,725,105
20-Jan,정화우방팔레스,7061014600,"11,771","5,173"
20-Jan,정화우방팔레스건너,7061014800,"20,362","3,208"
20-Jan,제일규산,7041044600,"1,684",103
20-Jan,제일여자상업고등학교건너,7041009900,"11,462","3,650"
20-Jan,제일여자상업고등학교앞,7041009800,"9,963","2,317"
20-Jan,제일풍경채건너,7111068800,"10,229",745
20-Jan,제일풍경채센트럴건너,7111073400,436,143
20-Jan,제일풍경채센트럴앞,7111073500,"4,810",238
20-Jan,제일풍경채앞,7111068700,"2,803","1,338"
20-Jan,조달청건너,7041005700,"3,176","2,419"
20-Jan,조달청앞,7041005600,"2,229",577
20-Jan,조암네거리1,7041055400,903,271
20-Jan,조암네거리2,7041055500,178,231
20-Jan,조암초등학교건너,7041054700,"4,568",836
20-Jan,조암초등학교앞,7041054400,"12,615",868
20-Jan,조야동(종점),7021029800,"7,209",287
20-Jan,조야초등학교건너,7021060400,448,161
20-Jan,조야초등학교앞,7021060300,72,69
20-Jan,조양회관,7011061500,33,204
20-Jan,조양회관건너,7011063200,402,97
20-Jan,조일고등학교(종점),7011034500,"3,226",259
20-Jan,주1리1,7111002000,24,33
20-Jan,주1리2,7111046100,506,166
20-Jan,주2리(최정사입구),7111046500,2,22
20-Jan,주2리1,7111046400,73,2
20-Jan,주리(삼진식당),7111046200,6,8
20-Jan,죽곡푸르지오2단지1,7111062200,35,72
20-Jan,죽곡푸르지오2단지2,7111062300,575,135
20-Jan,죽전119안전센터건너,7041053900,"3,060","1,632"
20-Jan,죽전119안전센터앞,7041002800,"5,759","1,443"
20-Jan,죽전그린빌건너,7031004000,"1,806","1,807"
20-Jan,죽전그린빌앞,7041002900,"7,536","1,110"
20-Jan,죽전네거리1,7041008200,"21,150","3,866"
20-Jan,죽전네거리2,7041008300,"14,622","3,864"
20-Jan,죽전네거리3,7041059900,"1,557",873
20-Jan,중구보건소건너,7001007200,"6,122","5,634"
20-Jan,중구보건소앞,7001007300,"2,803","2,175"
20-Jan,중구청건너,7001009900,"22,523","4,373"
20-Jan,중구청앞,7001010000,"27,315","16,045"
20-Jan,중대1동회관앞,7011039600,"1,423",6
20-Jan,중동교1,7051012500,"3,402","6,777"
20-Jan,중동교2,7051015400,815,274
20-Jan,중동네거리1,7061012100,"3,431","1,186"
20-Jan,중동네거리2,7061012200,"3,378","4,516"
20-Jan,중동서울아파트건너,7061030700,135,155
20-Jan,중동서울아파트앞,7061015300,645,37
20-Jan,중동시장건너,7061012000,"12,448","5,579"
20-Jan,중동시장앞,7061011900,"17,484","2,012"
20-Jan,중동치안센터건너,7061031000,691,194
20-Jan,중동치안센터앞,7061035900,362,156
20-Jan,중동행정복지센터건너,7061015500,872,230
20-Jan,중동행정복지센터앞,7061015600,765,120
20-Jan,중리광명맨션건너,7031000500,"10,398","1,091"
20-Jan,중리광명맨션앞,7031000600,"5,880","1,462"
20-Jan,중리롯데캐슬앞,7031001300,"12,821","2,380"
20-Jan,중리롯데캐슬정문앞,7031019900,"1,250",344
20-Jan,중리마을,7011040800,"1,615",27
20-Jan,중리삼거리1,7011043600,25,230
20-Jan,중리삼거리2,7011043700,"1,163",7
20-Jan,중리시장건너1,7031020400,507,399
20-Jan,중리시장건너2,7031020500,639,"2,126"
20-Jan,중리시장앞,7031001400,"4,292","1,515"
20-Jan,중리중학교,7031020200,"2,188",220
20-Jan,중마을(갓바위방향),7011023800,110,132
20-Jan,중마을(시내방향),7011023900,102,1
20-Jan,중뫼마을건너,7111067300,48,0
20-Jan,중뫼마을앞,7111067200,3,1
20-Jan,중부소방서건너,7001000500,632,587
20-Jan,중부소방서앞,7001000600,"4,545","1,317"
20-Jan,중석타운건너,7111000900,73,404
20-Jan,중석타운앞,7111001000,"7,941",131
20-Jan,중소기업관건너,7021047900,46,702
20-Jan,중소기업관앞,7021032700,"1,170",134
20-Jan,중소기업지원센터,7041027900,186,169
20-Jan,중심마을,7011047400,96,29
20-Jan,중앙교육연수원앞,7011059600,27,241
20-Jan,중앙일보건너,7041012100,897,"1,009"
20-Jan,중앙일보앞,7041030500,"3,578",139
20-Jan,중흥S클래스건너,7111070100,333,"1,638"
20-Jan,중흥S클래스앞,7111076500,"4,153",37
20-Jan,지묘동1,7011031500,"2,982",482
20-Jan,지묘동2,7011031600,"6,287",73
20-Jan,지묘초등학교건너,7011020100,"6,641",256
20-Jan,지묘초등학교앞,7011020000,430,97
20-Jan,지산2길입구,7111052500,210,2
20-Jan,지산2길입구건너,7111052400,101,6
20-Jan,지산동서맨션건너,7061021800,"3,287","1,052"
20-Jan,지산동서맨션앞,7061021700,"10,873",330
20-Jan,지산목련아파트건너,7061019400,"10,476",670
20-Jan,지산목련아파트앞,7061019500,"6,835","1,482"
20-Jan,지산시영아파트1단지건너,7061019700,"1,012","1,200"
20-Jan,지산시영아파트1단지앞,7061019600,"3,615",236
20-Jan,지산영남맨션앞,7061039800,"1,218",713
20-Jan,지산우방아파트,7061039900,"1,140",549
20-Jan,지산중학교입구,7061020200,895,324
20-Jan,지산청구타운건너,7061020400,"2,277","2,769"
20-Jan,지산청구타운앞,7061020500,"9,850",626
20-Jan,지산타운건너,7061018900,"17,167",631
20-Jan,지산타운앞,7061018800,"2,380","7,002"
20-Jan,지산한라타운건너,7061020700,"14,241",605
20-Jan,지산한라타운앞,7061020600,"5,235","4,790"
20-Jan,지산현대주택건너,7061019300,"2,668","1,385"
20-Jan,지산현대주택앞,7061019200,"8,329","1,148"
20-Jan,지산화성파크드림,7061021600,"1,262",395
20-Jan,지저동행정복지센터건너,7011012700,"16,043","3,450"
20-Jan,지저동행정복지센터앞,7011012800,"4,796","2,181"
20-Jan,진달래아파트건너,7031007000,"9,443","3,282"
20-Jan,진달래아파트앞,7031006900,"14,526","6,446"
20-Jan,진아리채앞,7111068500,"15,934",97
20-Jan,진월초등학교건너,7041020400,"1,428",344
20-Jan,진월초등학교앞,7041020500,796,"2,277"
20-Jan,진인동(양지마을)건너,7011049400,10,44
20-Jan,진인동(양지마을)앞,7011049500,98,3
20-Jan,진인동(진정마을)1,7011039200,82,7
20-Jan,진인동(진정마을)2,7011045100,0,9
20-Jan,진정마을1,7011024200,782,1
20-Jan,진정마을2,7011024300,17,31
20-Jan,진천역(1번출구),7041019800,"26,745","5,669"
20-Jan,진천역(2번출구),7041019900,"17,563","6,651"
20-Jan,진천역AK그랑폴리스아파트앞,7041058900,"3,836",149
20-Jan,진천청구타운건너,7041020300,816,"1,446"
20-Jan,진천청구타운앞,7041020200,"5,697",423
20-Jan,진흔건설기계공업,7021044200,178,20
20-Jan,징리보건소,7111025700,2,0
20-Jan,차량등록사업소건너1,7061039300,858,313
20-Jan,차량등록사업소건너2,7061007100,777,994
